"trending_date","title","channel_title","category_id","publish_time","views","likes","dislikes","comment_count","comments_disabled","ratings_disabled","video_error_or_removed","publish_hour","publish_when","publish_wday","timetotrend"
2017-12-04,"DIY PIZZA POUCH & WEARABLE PIZZA","HellthyJunkFood","Entertainment",2017-12-03 09:00:06,113122,4055,597,779,FALSE,FALSE,FALSE,9,"8am to 3pm","Sunday","1"
2017-12-04,"Latino Hunger Games | Lele Pons","Lele Pons","Comedy",2017-12-02 13:30:25,2474283,137003,7400,10418,FALSE,FALSE,FALSE,13,"8am to 3pm","Saturday","2"
2017-12-04,"A Survivalist Teaches Me To Live Off The Grid","BuzzFeedBlue","People and Blogs",2017-12-02 11:00:55,221797,4819,519,480,FALSE,FALSE,FALSE,11,"8am to 3pm","Saturday","2"
2017-12-04,"How to Actually Finish Something, for Once","CollegeHumor","Comedy",2017-12-02 12:30:01,444397,18086,839,848,FALSE,FALSE,FALSE,12,"8am to 3pm","Saturday","2"
2017-12-04,"INDIAN STREET FOOD of YOUR DREAMS in Kolkata, India | ENTER CURRY HEAVEN + BEST STREET FOOD in India","The Food Ranger","Travel and Events",2017-12-02 09:00:00,341584,11547,389,3418,FALSE,FALSE,FALSE,9,"8am to 3pm","Saturday","2"
2017-12-04,"What If We Destroyed the Moon?","RealLifeLore","Education",2017-12-02 10:30:01,494592,18621,490,2526,FALSE,FALSE,FALSE,10,"8am to 3pm","Saturday","2"
2017-12-04,"The Cast of Star Wars: The Last Jedi Talk Kylo Ren, Jedi Controversy, Harrison Ford & Secrets","Jimmy Kimmel Live","Entertainment",2017-12-02 03:30:00,868849,16083,332,1467,FALSE,FALSE,FALSE,3,"12am to 8am","Saturday","2"
2017-12-04,"Christmas Cupcake Tower GONE WRONG with Joey Graceffa!","iJustine","People and Blogs",2017-12-02 16:08:41,149886,7929,422,903,FALSE,FALSE,FALSE,16,"3pm to 12am","Saturday","2"
2017-12-04,"Pizza night!","European Space Agency, ESA","Science and Technology",2017-12-02 15:01:53,74720,1291,42,158,FALSE,FALSE,FALSE,15,"8am to 3pm","Saturday","2"
2017-12-04,"Top 10 Strangest Things That Happen To Your Body In Space","Be Amazed","Entertainment",2017-12-02 14:21:13,47661,1292,70,183,FALSE,FALSE,FALSE,14,"8am to 3pm","Saturday","2"
2017-12-04,"How to Time Travel","Tech Insider","Science and Technology",2017-12-02 17:00:05,114918,4090,106,643,FALSE,FALSE,FALSE,17,"3pm to 12am","Saturday","2"
2017-12-04,"Nihon Nights: Discover Japan's custom supercar culture w/ Mad Mike.","Red Bull","Sports",2017-12-02 14:00:02,131198,4827,76,405,FALSE,FALSE,FALSE,14,"8am to 3pm","Saturday","2"
2017-12-04,"The Big Ugly - Dramatic Rescue of a Fallen Big Wave Surfer - #Drone - NazarÃ©, Portugal","MÃ¡quina Voadora","Sports",2017-12-02 15:08:25,22090,369,8,23,FALSE,FALSE,FALSE,15,"8am to 3pm","Saturday","2"
2017-12-04,"Making Chocolate Christmas Pudding with Mark Ferris | Tom Daley","Tom Daley","Sports",2017-12-03 13:00:00,27616,2417,26,276,FALSE,FALSE,FALSE,13,"8am to 3pm","Sunday","1"
2017-12-04,"Queen Biopic Stops Production, Avengers Fighting Alien Cannon Fodder Again - The John Campea Show","John Campea","Entertainment",2017-12-02 12:54:53,30469,1024,69,586,FALSE,FALSE,FALSE,12,"8am to 3pm","Saturday","2"
2017-12-04,"Prince Harry and Meghan Markle Get the Alison Hammond Experience! | This Morning","This Morning","Entertainment",2017-12-01 08:33:16,198437,1512,230,0,TRUE,FALSE,FALSE,8,"8am to 3pm","Friday","3"
2017-12-04,"Is Eleven the Real Monster in Stranger Things?","Cracked","Comedy",2017-12-01 12:00:02,85372,2322,326,350,FALSE,FALSE,FALSE,12,"8am to 3pm","Friday","3"
2017-12-04,"Dream Killa","Xscape - Topic","Music",2017-11-30 05:36:01,24972,1576,25,386,FALSE,FALSE,FALSE,5,"12am to 8am","Thursday","4"
2017-12-04,"Why Can't We Live On The Moon?","Life Noggin","Education",2017-11-30 09:00:06,256786,10439,108,1692,FALSE,FALSE,FALSE,9,"8am to 3pm","Thursday","4"
2017-12-04,"The 30 Mile Zone That Explains Why Hollywood Exists","Half as Interesting","Education",2017-11-30 10:30:00,261506,8522,228,508,FALSE,FALSE,FALSE,10,"8am to 3pm","Thursday","4"
2017-12-04,"Let's talk about Colin Kaepernick | Chart Party","SB Nation","Sports",2017-11-30 13:57:19,92102,4294,358,966,FALSE,FALSE,FALSE,13,"8am to 3pm","Thursday","4"
2017-12-04,"First Aid Kit - Fireworks (Official Lyric Video)","First Aid Kit","Music",2017-12-01 00:00:00,13128,536,3,46,FALSE,FALSE,FALSE,0,"12am to 8am","Friday","3"
2017-12-04,"How the Atomic Age Began at UChicago","The University of Chicago","Education",2012-12-10 12:48:48,7188,29,2,2,FALSE,FALSE,FALSE,12,"8am to 3pm","Monday","8+"
2017-12-04,"Josh Gordon - I'm Coming Home","Vote The Process","Film and Animation",2017-11-29 20:29:36,88257,590,26,54,FALSE,FALSE,FALSE,20,"3pm to 12am","Wednesday","4"
2017-12-04,"STAR WARS in Public","RackaRacka","Entertainment",2017-11-28 11:36:59,1133142,87399,837,6612,FALSE,FALSE,FALSE,11,"8am to 3pm","Tuesday","6"
2017-12-04,"QUARTZ â€“ The World's First Self-Cleaning Water Bottle","QUARTZ","People and Blogs",2017-11-07 02:09:01,65409,33,9,0,TRUE,FALSE,FALSE,2,"12am to 8am","Tuesday","8+"
2017-12-04,"Joe Rogan and Eddie Bravo on Bob Sapp vs Nogueira (Part 1 of 2)","razzark666","Entertainment",2012-01-02 18:42:16,51984,215,8,31,FALSE,FALSE,FALSE,18,"3pm to 12am","Monday","8+"
2017-12-04,"Skelly the Skeleton Robot wishing you a Merry Christmas & Happy New Year","Skelly Robot","People and Blogs",2017-11-23 11:11:09,4767,90,1,4,FALSE,FALSE,FALSE,11,"8am to 3pm","Thursday","8+"
2017-12-05,"Lil Uzi Vert - The Way Life Goes Remix (Feat. Nicki Minaj) [Official Music Video]","LIL UZI VERT","People and Blogs",2017-12-04 17:42:37,682894,60206,1779,11887,FALSE,FALSE,FALSE,17,"3pm to 12am","Monday","1"
2017-12-05,"Jurassic World: Fallen Kingdom - Trailer Thursday (Run) (HD)","Universal Pictures","Entertainment",2017-12-03 19:41:00,2693367,32785,3051,7478,FALSE,FALSE,FALSE,19,"3pm to 12am","Sunday","1"
2017-12-05,"Ashanti Talks Murda Inc, Relationships, New Music + More","Breakfast Club Power 105.1 FM","Entertainment",2017-12-04 08:31:15,307242,4536,520,2341,FALSE,FALSE,FALSE,8,"8am to 3pm","Monday","1"
2017-12-05,"Thomas Train Stunts","5MadMovieMakers","Entertainment",2017-12-04 14:22:01,481783,18336,188,997,FALSE,FALSE,FALSE,14,"8am to 3pm","Monday","1"
2017-12-05,"Will It Christmas Tree?","Good Mythical Morning","Entertainment",2017-12-04 06:00:00,497085,13960,608,1842,FALSE,FALSE,FALSE,6,"12am to 8am","Monday","1"
2017-12-05,"Learn to Break a Glass with Your Voice || Learn Quick","Mike Boyd","Entertainment",2017-12-04 07:00:03,539605,30432,280,2819,FALSE,FALSE,FALSE,7,"12am to 8am","Monday","1"
2017-12-05,"Eagles vs. Seahawks | NFL Week 13 Game Highlights","NFL","Sports",2017-12-03 23:55:56,1270477,12058,620,6865,FALSE,FALSE,FALSE,23,"3pm to 12am","Sunday","1"
2017-12-05,"Crawling (One More Light Live) - Linkin Park","Linkin Park","Music",2017-12-04 10:00:48,523885,73680,286,6354,FALSE,FALSE,FALSE,10,"8am to 3pm","Monday","1"
2017-12-05,"Welcome to Hell - SNL","Saturday Night Live","Entertainment",2017-12-03 00:52:22,3707365,48888,7362,10610,FALSE,FALSE,FALSE,0,"12am to 8am","Sunday","2"
2017-12-05,"Special Dog Finds Family Who Loves All His Differences | The Dodo","The Dodo","Pets and Animals",2017-12-03 20:00:02,336662,11291,160,1287,FALSE,FALSE,FALSE,20,"3pm to 12am","Sunday","1"
2017-12-05,"Alessandra Ambrosioâ€™s Wax Sculpture","Victoria's Secret","Entertainment",2017-12-04 06:36:31,211403,6386,151,316,FALSE,FALSE,FALSE,6,"12am to 8am","Monday","1"
2017-12-05,"The rise of bad jobs, explained","Vox","News and Politics",2017-12-04 09:09:43,331367,10917,472,2561,FALSE,FALSE,FALSE,9,"8am to 3pm","Monday","1"
2017-12-05,"Xscape's Tamika Scott Falls During Epic Wardrobe Malfunction Onstage | TMZ","TMZ","Entertainment",2017-12-04 15:02:25,56736,327,436,184,FALSE,FALSE,FALSE,15,"8am to 3pm","Monday","1"
2017-12-05,"Grace VanderWaal - So Much More Than This","GraceVanderWaalVEVO","Music",2017-12-04 06:00:01,479732,69709,509,5656,FALSE,FALSE,FALSE,6,"12am to 8am","Monday","1"
2017-12-05,"Could You Actually Have An Anxiety Disorder?","Life Noggin","Education",2017-12-04 09:00:00,160340,9822,118,2063,FALSE,FALSE,FALSE,9,"8am to 3pm","Monday","1"
2017-12-05,"Batman's Village of Fools: Gotham, England","Tom Scott","Education",2017-12-04 11:00:02,153131,12441,48,548,FALSE,FALSE,FALSE,11,"8am to 3pm","Monday","1"
2017-12-05,"4 Life Hacks that Will Ruin Your Life","Cracked","Comedy",2017-12-03 12:00:01,239226,6932,341,454,FALSE,FALSE,FALSE,12,"8am to 3pm","Sunday","2"
2017-12-05,"Tiffany Haddish Details Her Dinners with Barbra Streisand & Taylor Swift","TheEllenShow","Entertainment",2017-12-04 10:15:08,174569,5616,74,497,FALSE,FALSE,FALSE,10,"8am to 3pm","Monday","1"
2017-12-05,"Arizona State introductory press conference of Herm Edwards","Pac-12 Networks","Sports",2017-12-04 13:32:36,19333,0,0,0,TRUE,TRUE,FALSE,13,"8am to 3pm","Monday","1"
2017-12-05,"Josh Groban with Tony Bennett - Christmas Time Is Here (Official Music Video)","Josh Groban","Music",2017-12-04 11:01:27,27459,947,62,76,FALSE,FALSE,FALSE,11,"8am to 3pm","Monday","1"
2017-12-05,"DIY Lasagna Roses - Man Vs Din","ThreadBanger","Howto and Style",2017-12-02 19:27:30,914633,44025,437,5286,FALSE,FALSE,FALSE,19,"3pm to 12am","Saturday","2"
2017-12-05,"10 Hour Wear Test On Drugstore Makeup | Beauty With Mi | Refinery29","Refinery29","Howto and Style",2017-12-04 11:00:05,8957,329,13,45,FALSE,FALSE,FALSE,11,"8am to 3pm","Monday","1"
2017-12-05,"Justice League Will Fail To Hit $700 Million At Box Office - Box Office Report","John Campea","Entertainment",2017-12-03 18:58:50,62122,1943,196,2208,FALSE,FALSE,FALSE,18,"3pm to 12am","Sunday","2"
2017-12-05,"Ohio State vs. Wisconsin - Big Ten Championship Highlights","Big Ten Network","Sports",2017-12-03 00:35:07,71072,388,50,348,FALSE,FALSE,FALSE,0,"12am to 8am","Sunday","2"
2017-12-05,"Urban Meyer reacts to Ohio State not making the College Football Playoff | ESPN","ESPN","Sports",2017-12-03 15:27:49,47614,358,30,457,FALSE,FALSE,FALSE,15,"8am to 3pm","Sunday","2"
2017-12-05,"Testing Nail Products from Wish Nails Remove Toes Hollow Nail Polish Peel-off Nails Wish Buy Now","Simply Nailogical","Entertainment",2017-12-02 10:21:01,2706676,107981,1271,11252,FALSE,FALSE,FALSE,10,"8am to 3pm","Saturday","3"
2017-12-05,"PBS NewsHour Weekend full episode Dec. 2, 2017","PBS NewsHour","News and Politics",2017-12-02 17:29:20,21819,164,21,0,TRUE,FALSE,FALSE,17,"3pm to 12am","Saturday","3"
2017-12-05,"My Pretty Little Liars Audition Tape! | Shay Mitchell","Shay Mitchell","Howto and Style",2017-12-01 14:00:00,3192347,147729,731,4112,FALSE,FALSE,FALSE,14,"8am to 3pm","Friday","4"
2017-12-05,"1991 Pontiac Lineup Commercial - With Patrick Stewart Narrating","Car Commercials of the Past","Autos and Vehicles",2015-09-03 02:01:12,4631,21,0,6,FALSE,FALSE,FALSE,2,"12am to 8am","Thursday","8+"
2017-12-05,"I Got My Lips Permanently Tattooed","Boldly","People and Blogs",2017-11-30 17:37:34,1316854,26797,779,1012,FALSE,FALSE,FALSE,17,"3pm to 12am","Thursday","5"
2017-12-05,"Our Surrogate Story: The Truth | Gigi","Gigi Gorgeous","Howto and Style",2017-11-28 19:53:50,759844,18096,21877,4477,FALSE,FALSE,FALSE,19,"3pm to 12am","Tuesday","6"
2017-12-05,"Cardi B | 'Bodak Yellow' | live performance at the 2017 MOBO Awards","MOBO Awards","Music",2017-11-29 18:23:09,35820,377,24,52,FALSE,FALSE,FALSE,18,"3pm to 12am","Wednesday","6"
2017-12-05,"The 1000$ Godlike Steak 4K! - YOU WON'T BELIEVE!","AlmazanKitchen","Howto and Style",2017-11-29 15:00:01,141225,3421,261,582,FALSE,FALSE,FALSE,15,"8am to 3pm","Wednesday","6"
2017-12-05,"Pia Mia - Off My Feet (Official Audio)","PrincessPiaMiaVEVO","Music",2017-12-01 00:00:02,102357,6234,101,305,FALSE,FALSE,FALSE,0,"12am to 8am","Friday","4"
2017-12-06,"Everything Wrong With Spider-Man: Homecoming","CinemaSins","Film and Animation",2017-12-05 11:58:28,1758327,57623,3122,9225,FALSE,FALSE,FALSE,11,"8am to 3pm","Tuesday","1"
2017-12-06,"Chicken Tikka Masala - You Suck at Cooking (episode 69)","You Suck At Cooking","Howto and Style",2017-12-05 10:03:53,360880,22837,578,2922,FALSE,FALSE,FALSE,10,"8am to 3pm","Tuesday","1"
2017-12-06,"Honest Trailers - The Santa Clause","Screen Junkies","Film and Animation",2017-12-05 13:01:42,495312,17961,408,2572,FALSE,FALSE,FALSE,13,"8am to 3pm","Tuesday","1"
2017-12-06,"All Sports Golf Battle 2 | Dude Perfect","Dude Perfect","Sports",2017-12-04 17:57:07,8643326,299731,5168,23303,FALSE,FALSE,FALSE,17,"3pm to 12am","Monday","2"
2017-12-06,"Billy Bush Believes The Women Accusing Trump Of Sexual Assault","The Late Show with Stephen Colbert","Entertainment",2017-12-05 03:35:01,990016,14361,2239,4567,FALSE,FALSE,FALSE,3,"12am to 8am","Tuesday","1"
2017-12-06,"Black Mirror - U.S.S. Callister | Official Trailer [HD] | Netflix","Netflix","Entertainment",2017-12-05 09:30:43,239087,4299,178,990,FALSE,FALSE,FALSE,9,"8am to 3pm","Tuesday","1"
2017-12-06,"Steelers vs. Bengals | NFL Week 13 Game Highlights","NFL","Sports",2017-12-05 00:37:07,993435,7388,919,3187,FALSE,FALSE,FALSE,0,"12am to 8am","Tuesday","1"
2017-12-06,"Guest Host Chris Pratt Interviews Margot Robbie","Jimmy Kimmel Live","Comedy",2017-12-05 05:00:01,1365999,26821,423,1908,FALSE,FALSE,FALSE,5,"12am to 8am","Tuesday","1"
2017-12-06,"MOST PAINFUL LIP PLUMPER EVER ... OMG!!!","Tati","Howto and Style",2017-12-05 13:00:03,456286,26975,1578,4226,FALSE,FALSE,FALSE,13,"8am to 3pm","Tuesday","1"
2017-12-06,"CHRISTMAS ME UP (YIAY #380)","jacksfilms","Comedy",2017-12-04 20:09:16,1006870,56812,368,26575,FALSE,FALSE,FALSE,20,"3pm to 12am","Monday","1"
2017-12-06,"Lecrae - Broke","LecraeVEVO","Music",2017-12-05 10:00:05,112186,7987,278,863,FALSE,FALSE,FALSE,10,"8am to 3pm","Tuesday","1"
2017-12-06,"Stephen Curry Ankle Injury / Warriors vs Pelicans","MLG Highlights","Sports",2017-12-05 00:05:49,420943,1423,141,1152,FALSE,FALSE,FALSE,0,"12am to 8am","Tuesday","1"
2017-12-06,"NEVER HAVE I EVER w/ TYLER OAKLEY // Grace Helbig","Grace Helbig","People and Blogs",2017-12-05 15:00:04,160196,10834,162,327,FALSE,FALSE,FALSE,15,"8am to 3pm","Tuesday","1"
2017-12-06,"Chris Pratt & Bryce Dallas Howard's Kids Are BFFs","TheEllenShow","Entertainment",2017-12-05 09:00:00,132458,3334,55,162,FALSE,FALSE,FALSE,9,"8am to 3pm","Tuesday","1"
2017-12-06,"Decorating Our Christmas Tree & Princess Dress | Vlogmas Days 3 & 4","Tanya Burr","Howto and Style",2017-12-05 10:30:02,141529,5659,142,234,FALSE,FALSE,FALSE,10,"8am to 3pm","Tuesday","1"
2017-12-06,"Veteran Congressman John Conyers Announces He Is Retiring | The View","The View","News and Politics",2017-12-05 11:12:12,36945,243,271,249,FALSE,FALSE,FALSE,11,"8am to 3pm","Tuesday","1"
2017-12-06,"The Voice 2017 Keisha Renee - Top 10: All By Myself","The Voice","Entertainment",2017-12-04 21:44:05,300142,6662,331,990,FALSE,FALSE,FALSE,21,"3pm to 12am","Monday","1"
2017-12-06,"Getting Fit","Buttered Side Down","Comedy",2017-12-05 13:00:01,84442,4360,196,411,FALSE,FALSE,FALSE,13,"8am to 3pm","Tuesday","1"
2017-12-06,"6 DIY Christmas Slimes! How To Holiday Slime!","Karina Garcia","Howto and Style",2017-12-04 21:19:56,962042,36068,845,12272,FALSE,FALSE,FALSE,21,"3pm to 12am","Monday","1"
2017-12-06,"Matt Hardy vows to â€œdeleteâ€ù Bray Wyatt: Raw, Dec. 4, 2017","WWE","Sports",2017-12-04 23:20:22,1241552,51181,590,9630,FALSE,FALSE,FALSE,23,"3pm to 12am","Monday","1"
2017-12-06,"EXO 'Electric Kiss' MV -Short Ver.-","SMTOWN","Music",2017-12-05 14:00:02,1840613,372289,4995,45491,FALSE,FALSE,FALSE,14,"8am to 3pm","Tuesday","1"
2017-12-06,"Alan Walker - Faded (Live Performance)","Alan Walker","Music",2017-12-05 08:14:20,539308,54737,556,5556,FALSE,FALSE,FALSE,8,"8am to 3pm","Tuesday","1"
2017-12-06,"Actors on Actors: Saoirse Ronan and Kristen Wiig (Full Video)","Variety","Entertainment",2017-12-05 12:00:00,36326,1086,34,113,FALSE,FALSE,FALSE,12,"8am to 3pm","Tuesday","1"
2017-12-06,"Claire Foy Was Treated Better When She Was a Blonde","The Tonight Show Starring Jimmy Fallon","Comedy",2017-12-05 06:00:00,110339,1351,41,133,FALSE,FALSE,FALSE,6,"12am to 8am","Tuesday","1"
2017-12-06,"The Talk - Hilary Duff Dishes on Boyfriend Matthew Koma: 'third times a charm'","The Talk","Entertainment",2017-12-05 17:00:00,10393,39,27,24,FALSE,FALSE,FALSE,17,"3pm to 12am","Tuesday","1"
2017-12-06,"TWICE Heart Shaker M/V TEASER (30s Ver.)","jypentertainment","Music",2017-12-05 04:00:09,1552618,99254,5195,7841,FALSE,FALSE,FALSE,4,"12am to 8am","Tuesday","1"
2017-12-06,"If Tampon Ads Were Honest (Also Maxi Pads & Other Feminine Products)","Cracked","Comedy",2017-12-04 12:00:06,241569,10549,384,1795,FALSE,FALSE,FALSE,12,"8am to 3pm","Monday","2"
2017-12-06,"Selena Gomez talks going on tour, Instagram plus more!","KISS FM UK","Music",2017-12-05 09:00:49,14086,450,13,45,FALSE,FALSE,FALSE,9,"8am to 3pm","Tuesday","1"
2017-12-06,"Mueller Said to Subpoena Trump's Deutsche Bank Records","Bloomberg Politics","News and Politics",2017-12-05 07:46:57,6979,91,48,180,FALSE,FALSE,FALSE,7,"12am to 8am","Tuesday","1"
2017-12-06,"How People Talk About Celebrity Gossip (ft. Alisha Marie)","IISuperwomanII","Comedy",2017-12-04 16:29:27,874275,80759,609,9034,FALSE,FALSE,FALSE,16,"3pm to 12am","Monday","2"
2017-12-06,"Trump Dismantles Bears Ears National Monument","The New York Times","News and Politics",2017-12-04 20:00:00,28378,211,463,633,FALSE,FALSE,FALSE,20,"3pm to 12am","Monday","1"
2017-12-06,"Age & Aging: Crash Course Sociology #36","CrashCourse","Education",2017-12-04 17:13:37,35892,1429,129,292,FALSE,FALSE,FALSE,17,"3pm to 12am","Monday","2"
2017-12-06,"The Best of Holiday Hair Accessories - KayleyMelissa","Kayley Melissa","Howto and Style",2017-12-04 22:00:01,24941,2012,19,121,FALSE,FALSE,FALSE,22,"3pm to 12am","Monday","1"
2017-12-06,"i was so uncomfortable","ConnorFranta","People and Blogs",2017-12-04 19:53:00,117218,16504,90,1210,FALSE,FALSE,FALSE,19,"3pm to 12am","Monday","1"
2017-12-06,"Please Stand By - Official Trailer","Magnolia Pictures & Magnet Releasing","Film and Animation",2017-12-05 12:41:48,8023,134,15,16,FALSE,FALSE,FALSE,12,"8am to 3pm","Tuesday","1"
2017-12-06,"Morgan Freeman Hosts the Breakthrough Prize | Nat Geo Live","National Geographic","Entertainment",2017-12-03 23:38:50,69519,1528,146,110,FALSE,FALSE,FALSE,23,"3pm to 12am","Sunday","2"
2017-12-06,"These Enchiladas Are a Taste of Real Mexican Home-Cooking | Food Skills","First We Feast","Howto and Style",2017-12-04 15:00:00,92000,3210,59,417,FALSE,FALSE,FALSE,15,"8am to 3pm","Monday","2"
2017-12-06,"California Fire Forces Thousands to Evacuate","Associated Press","News and Politics",2017-12-05 07:02:40,8200,58,9,0,TRUE,FALSE,FALSE,7,"12am to 8am","Tuesday","1"
2017-12-06,"Silverdome successfully imploded on second attempt | ESPN","ESPN","Sports",2017-12-04 17:03:29,63899,529,44,277,FALSE,FALSE,FALSE,17,"3pm to 12am","Monday","2"
2017-12-06,"BASE jumping into a plane mid-air. (Extended Version) | A Door In  The Sky","Red Bull","Sports",2017-12-05 10:00:01,22178,1921,13,89,FALSE,FALSE,FALSE,10,"8am to 3pm","Tuesday","1"
2017-12-06,"Cup Phones - JACK AND DEAN","Jack and Dean","Comedy",2017-12-03 12:48:44,130633,19566,137,739,FALSE,FALSE,FALSE,12,"8am to 3pm","Sunday","3"
2017-12-06,"Menâ€™s Fashion Tips & Winter 2017 Style Guide | Doctor Mike","Doctor Mike","People and Blogs",2017-12-03 10:59:27,48365,3207,59,781,FALSE,FALSE,FALSE,10,"8am to 3pm","Sunday","3"
2017-12-06,"2017 London Chess Classic: Round 2","Saint Louis Chess Club","Education",2017-12-03 14:49:39,80686,543,34,142,FALSE,FALSE,FALSE,14,"8am to 3pm","Sunday","3"
2017-12-06,"S130 280ZX CM","Kita Osaka","Comedy",2013-09-08 09:56:17,5580,21,2,0,FALSE,FALSE,FALSE,9,"8am to 3pm","Sunday","8+"
2017-12-06,"[2017 MAMA in Hong Kong] BTS_BTS Cypher 4 + MIC DROP(Steve Aoki Remix Ver.)","Mnet K-POP","Entertainment",2017-12-01 10:13:06,5416778,370515,5326,26423,FALSE,FALSE,FALSE,10,"8am to 3pm","Friday","5"
2017-12-06,"Neil Young + Promise of The Real - Already Great (Official Music Video)","neilyoungchannel","Music",2017-12-01 11:00:01,72321,1116,42,151,FALSE,FALSE,FALSE,11,"8am to 3pm","Friday","5"
2017-12-06,"J. Balvin, Willy William - Mi Gente (Alesso Remix) with Anwar Jibawi [Official Music Video]","Alesso","Music",2017-11-29 17:00:44,1747740,33481,2044,2620,FALSE,FALSE,FALSE,17,"3pm to 12am","Wednesday","7"
2017-12-06,"Vanderpump Rules: Lisa Confronts Sandoval for Talking Crap (Season 6, Episode 1) | Bravo","Bravo","Entertainment",2017-11-30 10:59:55,52360,221,10,82,FALSE,FALSE,FALSE,10,"8am to 3pm","Thursday","6"
2017-12-06,"Outrageously Rude Burger King Manager Yells at Family","ViralHog","News and Politics",2017-11-29 17:05:41,35235,166,40,65,FALSE,FALSE,FALSE,17,"3pm to 12am","Wednesday","7"
2017-12-07,"YouTube Rewind: The Shape of 2017 | #YouTubeRewind","YouTube Spotlight","Entertainment",2017-12-06 12:58:51,24782158,1149185,483924,462103,FALSE,FALSE,FALSE,12,"8am to 3pm","Wednesday","1"
2017-12-07,"Film Theory: Jurassic World Was An INSIDE JOB! (Jurassic World)","The Film Theorists","Film and Animation",2017-12-05 14:09:12,1382057,65739,1198,6308,FALSE,FALSE,FALSE,14,"8am to 3pm","Tuesday","2"
2017-12-07,"PokÃ©mon GO - More PokÃ©mon, More Adventure. Now with Dynamic Weather Gameplay!","PokÃ©mon GO","Gaming",2017-12-06 08:59:34,660509,10046,533,2243,FALSE,FALSE,FALSE,8,"8am to 3pm","Wednesday","1"
